3.879073943335743097e-04,-2.571488601710104557e-02
5.839888430778013631e-03,-1.022980246185825268e-02
1.337131434486678316e-02,6.775490615396879621e-03
2.323612624504216642e-03,3.266079988818176849e-02
2.157670589024799843e-03,1.829183634875294201e-02
1.238261186521938742e-02,-2.875018347774964053e-02
