2.488116878197293297e-02,1.199951832628279175e-01
-2.444791611904225878e-02,-7.490700273875348925e-02
-9.025458512328703642e-04,4.882178445795364030e-02
-3.284018643755715495e-03,5.043939078440723423e-02
7.826062166889455329e-03,-1.379299835182078854e-02
-1.165966065422027222e-02,-5.086426034044464611e-02
2.748860614447251865e-03,1.491875492288745678e-02
2.422028632292250530e-02,-1.571453158647044823e-01
4.819157075347106287e-03,3.105968764871387764e-03
6.478537188879270048e-02,2.299727822193723958e-01
-5.044036834027321864e-02,-3.627568373041091809e-01
-1.867591304666812058e-04,-1.421268385822286933e-03
2.366894865392792666e-04,7.017594414306213731e-04
3.041881447808335592e-06,-1.076403629478135063e-04
1.937255776257242626e-05,-1.515217045658824450e-04
-4.180511054046650031e-05,2.562004255820011112e-04
7.834379120624783584e-05,2.544097323508527956e-04
-9.206640731967575606e-06,2.215982730929988594e-05
-1.741609226173529315e-04,1.277990613456809555e-03
-1.396093540614471508e-05,6.844226568758344648e-06
-1.169670716740200261e-02,-2.383858750163987683e-02
4.017445199442597605e-07,4.013985885109224436e-06
-6.056571779566275378e-07,-1.985478148208741761e-06
-2.795377149488034592e-09,6.042369729865189090e-08
-2.543247818995472122e-08,1.572493476027723313e-07
5.177791368326380301e-08,-4.149529594850252867e-07
-1.396176837626938119e-07,-3.525109908723442663e-07
9.734256475772876165e-09,-5.647577715996046544e-08
3.863209119668407849e-07,-2.980025453078055522e-06
1.166864721469037216e-08,2.428490650741270665e-08
2.258402136737691819e-04,5.341829250940688563e-04
