2.650634618755878455e-02,1.639794171385533794e-01
-2.540814016082017929e-02,-1.375869166345131678e-01
-1.010921014415266071e-02,1.170071531753539701e-01
-1.191726514809331866e-02,2.606551085924246197e-02
2.616951692531264625e-02,-7.176584285656659526e-03
-2.140140057537492924e-02,-8.376530524271379174e-02
8.692042122958904427e-04,4.064230384678985813e-02
5.424939266913138269e-02,-2.055014944572519098e-01
1.535637922421288076e-03,6.512280696667204459e-03
8.070699775790123043e-02,3.586580622446456923e-01
-1.813040189890727794e-01,-4.813977987182095353e-01
-2.025927315923446487e-04,-1.973844524600212435e-03
2.246105435177960701e-04,1.220337217637808107e-03
6.939857014569449285e-05,-6.946670667679873470e-04
8.776550084737131849e-05,-5.850313316891096938e-05
-2.185552532474525737e-04,3.109721370415639862e-04
1.516163045303883534e-04,6.273080551237443601e-04
7.417018933611887555e-06,-2.200579717878523207e-04
-4.297088399447325817e-04,1.707831765006536783e-03
1.966546453913123443e-05,-6.949495213935917299e-05
-1.638789889319836740e-02,-2.527108691025782908e-02
3.872312994527701406e-07,6.328481329133558445e-06
-5.273945416161759385e-07,-3.267228965717689500e-06
-1.466160523642427995e-07,1.485284427142315446e-06
-1.621614226806152335e-07,8.732922382270478354e-09
4.926828290848819462e-07,-9.089546318597786361e-07
-3.056165638802329654e-07,-1.355240538770173863e-06
-2.202785201298687417e-08,3.909842040175564795e-07
1.036990055532765735e-06,-4.110541057170268058e-06
-6.959969306658903121e-08,1.976668814512589310e-07
3.367114103360472135e-04,4.998048340735030412e-04
