1.266269036319650140e-02,4.123256026485259962e-02
-1.911421965016547311e-03,-2.475895685545185729e-02
-1.079263518755439050e-02,-7.944479193105247888e-03
7.284334333501500452e-04,1.382094918888339061e-02
-8.356955964775057699e-03,-2.658161902001074731e-02
-2.002701138055270735e-03,-4.179488086698246452e-02
2.848697286666619882e-04,2.001188378928082240e-02
5.804545113497314342e-03,-1.905027147694314874e-02
5.679820398581228273e-03,1.404487397918426257e-02
-2.607140332132953237e-02,2.218168641587154877e-01
-3.014448360619863265e-02,-1.829123947446014142e-01
-1.350922568907976019e-04,-5.877639266666814756e-04
9.205876421595857336e-06,8.271293194223077383e-05
8.079530141661587052e-05,4.552129947330810396e-05
-9.872621369353228033e-06,-1.702411321305514328e-05
7.344942791336951399e-05,3.540719812335808977e-04
1.043971501339506412e-05,1.601684904445435946e-04
2.282572890608866432e-06,-4.559005668239283793e-05
-2.789594062847064159e-05,8.149668263524431817e-05
-2.947972880297577018e-05,-3.819614883610276268e-05
1.431804841968441211e-03,-1.196663299979876596e-02
3.178860822264165901e-07,1.555639186433212497e-06
-1.045282373608636410e-08,-6.967742228793600399e-08
-1.213390492654090303e-07,-6.130378790512417324e-08
1.612714112215417625e-08,-4.312063837932879620e-09
-1.794954051495233582e-07,-9.573032509391527165e-07
-1.384540555818425101e-08,-2.260831496907997432e-07
-6.212944927997328831e-09,2.963477147053086875e-08
4.220117763806083541e-08,-1.076728102910106757e-07
4.056030666917239211e-08,4.359174920249829420e-08
-2.649539468670836776e-05,1.631325939588923739e-04
