2.456216764323037455e-02,8.381664781935768693e-02
-2.476030366331873414e-02,-6.765116606784961351e-02
-8.459675519041365277e-04,5.187494592119219761e-02
-2.445935988155697235e-03,5.584150069741172784e-02
7.329213194831128014e-03,-2.537976390528510692e-02
-1.370966562157416822e-02,-3.524907047964598306e-02
3.242383049150161962e-03,2.033939779973305273e-02
2.626336803302478998e-02,-1.651466682931637397e-01
4.853402921716756455e-03,9.557497347896773757e-03
7.455029428301540584e-02,1.885928619877912937e-01
-1.258608603884861787e-01,-8.305145700818270527e-01
-1.933354387245600904e-04,-9.882227380680569471e-04
2.439875587769888519e-04,6.148241248943392629e-04
6.662393367096156155e-06,-1.525180776236717106e-04
1.650960982154258837e-05,-2.073103142838502930e-04
-3.868332518570733651e-05,2.682145438348302138e-04
9.829488294769688091e-05,1.372912076633760214e-04
-9.900231051698973043e-06,-3.060165766510405087e-05
-1.924733523735270299e-04,1.326293973453223935e-03
-1.350651923886910736e-05,-4.253926995525277987e-05
-1.364204255020982567e-02,-1.903928924176648274e-02
4.287860960011140499e-07,2.528876765827157255e-06
-6.250979403456559321e-07,-1.714153130714393152e-06
-1.041441103839958698e-08,1.398782327835852278e-07
-2.267755581556102789e-08,2.455218588313742272e-07
4.745450692025734259e-08,-4.029151403055801688e-07
-1.887544737949469781e-07,-1.118771648927206761e-07
9.521979529277875056e-09,2.409317441367455491e-08
4.367290633869468414e-07,-3.075992391434726844e-06
1.062238376814631588e-08,9.674824742014885244e-08
2.700834799666516103e-04,4.370271357209015738e-04
