-1.103700454004493889e-02,-3.950544985996087832e-02
1.061163717812632634e-02,-3.048231632564284144e-03
2.395783982854092498e-02,2.194340835614323748e-02
-1.232297683923581216e-02,1.492285247471093756e-02
-2.187659475976926060e-03,1.329243900216721744e-02
3.131947743395224748e-01,3.509818848055893392e-01
