-2.378432245608093094e-03,-6.195012162487280316e-03
2.792498537309802474e-04,-5.506008447843603951e-03
3.380393693326221721e-03,2.632591719007251838e-03
-4.686766615379306736e-04,1.461255770050363945e-02
-7.117925568373179458e-04,1.361718952526117139e-02
3.181513964260359836e-05,-1.428929937939850403e-02
3.166882733611223947e-04,1.837438698606110379e-02
1.000992285102650635e-04,-6.559098254961904205e-03
-6.907333211785249803e-04,1.502021299135013893e-02
-1.228064729567299174e-02,-7.617543570951620935e-02
-1.046190624098813499e-01,1.723073858249008605e+00
