-7.568984472046205465e-04,-1.947075340432859875e-02
-5.513447566911977094e-04,-5.471620831474742312e-03
2.747130332731806054e-03,-5.419858506267396549e-04
-4.684645812893914376e-04,1.093227785333384175e-02
-1.347721316714568926e-03,1.023502180634087468e-02
-3.787524041880670710e-04,-2.026250734951903082e-02
-3.052992862542595729e-05,1.116810763126396822e-02
-4.318324712708015121e-04,-5.643320314267270474e-03
-7.586408610763826013e-04,5.622159990194781909e-03
2.655479546460223945e-03,1.782885685384688265e-02
-7.568984472046205465e-04,-5.767891921971550762e-01
